user_id,segment_id,segment_name,activeness,gamification_propensity,social_propensity,ai_tutor_propensity,leaderboard_propensity,churn_risk,rfm_score,rfm_segment,engagement_intensity,streak_consistency,feature_diversity
U0447,0,Ecommerce Needs Attention,0.3274770435028412,0.6426185704742818,0.0,1.0,0.4946784955679149,0.7652159015578698,3.4,Promising,3.0,0.8333333333333334,0.5
U0448,1,Ecommerce Needs Attention,0.5528277597958862,0.3162992651970608,0.0,0.0,0.5964490779311432,0.42149483348417044,4.1,Loyal,1.2413793103448276,0.034482758620689655,0.0
U0449,0,Ecommerce Needs Attention,0.22576939605116395,0.22712090848363395,0.0,0.0,0.37243926054355897,0.7709213410927058,2.9,Needs Attention,1.0909090909090908,0.09090909090909091,0.0
U0450,0,Ecommerce Needs Attention,0.4077099295434137,0.018704074816299265,0.0,0.0,0.2790037002844641,0.6319697869548029,2.4,At Risk,1.9230769230769231,0.19230769230769232,0.0
U0451,5,Ecommerce At-Risk Users,0.29080211086667856,0.34702738810955247,0.0,1.0,0.18785135814700563,0.7999868185863759,2.5999999999999996,Needs Attention,8.0,1.6666666666666667,0.5
U0452,2,Ecommerce Social Engagers,0.21596595353315556,0.9405477621910489,1.0,1.0,0.5570271629401125,0.6874417044758514,3.3000000000000003,Promising,1.5853658536585367,0.0975609756097561,1.0
U0453,1,Ecommerce Needs Attention,0.3894515525630032,0.21042084168336672,0.0,0.0,0.5647279577882357,0.5024992812281556,3.0,Promising,0.4166666666666667,0.06666666666666667,0.0
U0454,1,Ecommerce Needs Attention,0.6027987365339362,0.04008016032064128,0.0,0.0,0.0887692988974203,0.5872569282924043,3.5,Potential Loyalist,7.071428571428571,0.0,0.0
U0455,4,Ecommerce Social Engagers,0.26896913399112116,0.9415497661990648,1.0,1.0,0.6520366575848326,0.5152142642861784,3.0,Promising,0.4666666666666667,0.04,1.0
U0456,1,Ecommerce Needs Attention,0.45353694165757064,0.2545090180360721,0.0,0.0,0.6912131378862595,0.3704310264948193,3.5,Potential Loyalist,0.6829268292682927,0.04878048780487805,0.0
U0457,4,Ecommerce Social Engagers,0.464707131660558,0.7808951235804944,1.0,1.0,0.2887602921198202,0.6616012529185589,3.0000000000000004,Promising,0.4166666666666667,0.3333333333333333,1.0
U0458,1,Ecommerce Needs Attention,0.27459475782853476,0.11055444221776888,0.0,0.0,0.5659851538282558,0.45651974104756,1.2999999999999998,Lost,0.3218390804597701,0.04597701149425287,0.0
U0459,0,Ecommerce Needs Attention,0.2503833600223638,0.15197060788243152,0.0,0.0,0.326502443088424,0.7901955159014754,2.5,Needs Attention,0.75,0.3333333333333333,0.0
U0460,2,Ecommerce Social Engagers,0.14160233882515577,0.8122912491649966,1.0,1.0,0.1905684027230491,0.8682300860666088,2.5,Needs Attention,1.0769230769230769,0.0,1.0
U0461,1,Ecommerce Needs Attention,0.39228708263435685,0.44689378757515036,0.0,1.0,0.40344809469125514,0.6412234951002369,2.7,Needs Attention,1.4,0.24,0.5
U0462,2,Ecommerce Social Engagers,0.1660011053892706,0.44689378757515036,1.0,0.0,0.41168779506578695,0.7003993367664376,1.6,Lost,0.9333333333333333,0.08888888888888889,0.5
U0463,2,Ecommerce Social Engagers,0.1435867942610736,0.8052772211088844,1.0,1.0,0.23935961811262976,0.8372521787625048,2.1999999999999997,At Risk,1.4210526315789473,0.05263157894736842,1.0
U0464,2,Ecommerce Social Engagers,0.4382158892457392,0.9498997995991983,1.0,1.0,0.5521469906104344,0.5030279132610671,3.7,Potential Loyalist,0.6545454545454545,0.03636363636363636,1.0
U0465,0,Ecommerce Needs Attention,0.3140890236553687,0.060454241816967264,0.0,0.0,0.29191491597427066,0.6200572241046511,2.5,Needs Attention,0.9333333333333333,0.044444444444444446,0.0
U0466,0,Ecommerce Needs Attention,0.26131298376902545,0.22578490313961255,0.0,0.0,0.2853354649373654,0.8134249756960314,4.3,Loyal,7.5,0.125,0.0
U0467,2,Ecommerce Social Engagers,0.30486503530978104,0.9949899799599198,1.0,1.0,0.6230798676003693,0.5872937447715781,3.3000000000000003,Promising,0.7547169811320755,0.05660377358490566,1.0
U0468,0,Ecommerce Needs Attention,0.15159689307546922,0.4211756847027388,0.0,1.0,0.4567562090473081,0.6622333535164205,2.0,At Risk,0.6545454545454545,0.09090909090909091,0.5
U0469,2,Ecommerce Social Engagers,0.18440027274017307,0.7364729458917836,1.0,1.0,0.2859111481389746,0.7489343044410026,1.6,Lost,0.75,0.09375,1.0
U0470,0,Ecommerce Needs Attention,0.30775039491914713,0.17434869739478956,0.0,0.0,0.5282812816644525,0.5855625290059585,3.1,Promising,1.0588235294117647,0.09803921568627451,0.0
U0471,2,Ecommerce Social Engagers,0.3443298386172171,0.727120908483634,1.0,1.0,0.22150293095554405,0.6146786925743506,2.1,At Risk,0.6818181818181818,0.0,1.0
U0472,4,Ecommerce Social Engagers,0.4287573536032375,0.48129592518370073,1.0,0.0,0.6513333783672213,0.37678814102954683,2.0,At Risk,0.4878048780487805,0.07317073170731707,0.5
U0473,1,Ecommerce Needs Attention,0.27181415022107563,0.4168336673346693,1.0,0.0,0.4085939669601375,0.5390391694418227,1.7000000000000002,Lost,0.6285714285714286,0.02857142857142857,0.5
U0474,0,Ecommerce Needs Attention,0.3090835888084351,0.3790915163660655,0.0,1.0,0.2427619283510842,0.7294434637362155,2.0,At Risk,0.8888888888888888,0.2222222222222222,0.5
U0475,1,Ecommerce Needs Attention,0.42118875247774695,0.405811623246493,0.0,1.0,0.47959439478207355,0.38983994000271355,2.5,Needs Attention,0.42168674698795183,0.03614457831325301,0.5
U0476,0,Ecommerce Needs Attention,0.25694665587685794,0.250501002004008,0.0,0.0,0.36248602073059977,0.7564703043462258,2.9,Needs Attention,1.6363636363636365,0.045454545454545456,0.0
U0477,2,Ecommerce Social Engagers,0.241553557380243,0.8179692718770876,1.0,1.0,0.35280073255124483,0.6976210570612159,2.7,Needs Attention,1.2162162162162162,0.05405405405405406,1.0
U0478,0,Ecommerce Needs Attention,0.24927052955677537,0.29458917835671344,0.0,0.0,0.6339150210533426,0.6036291716276369,2.9,Needs Attention,0.5714285714285714,0.07142857142857142,0.0
U0479,0,Ecommerce Needs Attention,0.19413037391904667,0.2832331329325317,0.0,0.0,0.6337949306853408,0.6239473075634656,2.5,Needs Attention,0.559322033898305,0.06779661016949153,0.0
U0480,5,Ecommerce At-Risk Users,0.2618137868005525,0.3620574482297929,1.0,0.0,0.1695480849339128,0.8216351321749875,3.4,Promising,12.0,1.3333333333333333,0.5
U0481,4,Ecommerce Social Engagers,0.3521934486324662,0.9368737474949901,1.0,1.0,0.6046640096672746,0.6482583989056265,4.0,Loyal,1.5,0.25,1.0
U0482,4,Ecommerce Social Engagers,0.5493495213607187,0.7641950567802271,1.0,1.0,0.570936629813935,0.33847539356654754,2.9,Needs Attention,0.6486486486486487,0.08108108108108109,1.0
U0483,0,Ecommerce Needs Attention,0.2811629870845759,0.030394121576486303,0.0,0.0,0.1910682788798571,0.6866213566854247,1.3,Lost,0.42857142857142855,0.02857142857142857,0.0
U0484,0,Ecommerce Needs Attention,0.2432771274083421,0.06913827655310621,0.0,0.0,0.4938573776767017,0.5774379788741436,1.6,Lost,0.6885245901639344,0.09836065573770492,0.0
U0485,0,Ecommerce Needs Attention,0.33657263666896375,0.40113560454241814,0.0,1.0,0.33297081053492755,0.5682691839560685,2.8000000000000003,Needs Attention,1.1111111111111112,0.037037037037037035,0.5
U0486,4,Ecommerce Social Engagers,0.23914685219680726,0.7284569138276553,1.0,1.0,0.42733331832203736,0.5799161440010646,1.0,Lost,0.42857142857142855,0.06349206349206349,1.0
U0487,2,Ecommerce Social Engagers,0.15147511087767,0.6947227788911157,1.0,1.0,0.5201909436851231,0.5559234441116958,1.0,Lost,0.26582278481012656,0.0759493670886076,1.0
U0488,0,Ecommerce Needs Attention,0.19401079174598984,0.2758851035404142,0.0,0.0,0.3650236803194404,0.8538062909098528,3.4,Promising,2.142857142857143,0.2857142857142857,0.0
U0489,4,Ecommerce Social Engagers,0.4345026376490386,0.8881095524382098,1.0,1.0,0.5356750955093709,0.42014948124036405,2.3,At Risk,0.3684210526315789,0.013157894736842105,1.0
U0490,0,Ecommerce Needs Attention,0.2946606546976893,0.05177020708082832,0.0,0.0,0.36487882131303806,0.6061823305856417,1.7,Lost,0.5714285714285714,0.08163265306122448,0.0
U0491,1,Ecommerce Needs Attention,0.3110060514780949,0.09752839011356046,0.0,0.0,0.5121351316865942,0.4474389223046324,1.2999999999999998,Lost,0.047058823529411764,0.03529411764705882,0.0
U0492,4,Ecommerce Social Engagers,0.5087883401897727,0.5110220440881763,1.0,0.0,0.35671492798330745,0.562812102269115,3.0,Promising,0.967741935483871,0.06451612903225806,0.5
U0493,1,Ecommerce Needs Attention,0.42187835684164,0.05344021376085504,0.0,0.0,0.3335900264949374,0.500064475256718,2.9,Needs Attention,1.3793103448275863,0.034482758620689655,0.0
U0494,0,Ecommerce Needs Attention,0.35605843879383614,0.12859051436205746,0.0,0.0,0.5533096154856529,0.5097691920428472,2.3,At Risk,0.39344262295081966,0.09836065573770492,0.0
U0495,1,Ecommerce Needs Attention,0.37998987007287266,0.49498997995991983,0.0,1.0,0.3477989687239648,0.6656230992328722,3.8,Potential Loyalist,2.25,0.125,0.5
U0496,0,Ecommerce Needs Attention,0.20538934460990405,0.501002004008016,0.0,1.0,0.3721630526971546,0.7831493719574618,2.1999999999999997,At Risk,1.2,0.2,0.5
U0497,4,Ecommerce Social Engagers,0.43611912177812895,0.6172344689378758,1.0,0.0,0.5187325962786997,0.5766263992735481,3.3000000000000003,Promising,1.0810810810810811,0.08108108108108109,0.5
U0498,5,Ecommerce At-Risk Users,0.6048605692488803,0.38510354041416167,0.0,1.0,0.19633949547034144,0.6115517435570548,3.8,Potential Loyalist,13.5,1.0,0.5
U0499,1,Ecommerce Needs Attention,0.43602505803225533,0.3807615230460922,0.0,1.0,0.2852559050685641,0.640512624755115,3.1999999999999997,Promising,3.2,0.25,0.5
U0500,1,Ecommerce Needs Attention,0.2652280173980696,0.5898463593854375,0.0,1.0,0.5441534754903065,0.5855440406249879,2.2,At Risk,0.26666666666666666,0.03333333333333333,0.5
U0501,0,Ecommerce Needs Attention,0.14577952276150827,0.5397461589846358,0.0,1.0,0.3925551477486809,0.8061493076196908,2.5,Needs Attention,1.25,0.125,0.5
U0502,1,Ecommerce Needs Attention,0.47433346018783284,0.09452237808951236,0.0,0.0,0.34470964400711535,0.5026339664404917,1.6,Lost,0.54,0.04,0.0
U0503,1,Ecommerce Needs Attention,0.3836898613512315,0.5207080828323313,1.0,0.0,0.4671500303978744,0.5570201257424526,2.3,At Risk,0.7346938775510204,0.061224489795918366,0.5
U0504,2,Ecommerce Social Engagers,0.11424522138215355,0.6780227120908483,1.0,1.0,0.298621963027178,0.710176271426027,1.3,Lost,0.5490196078431373,0.058823529411764705,1.0
U0505,2,Ecommerce Social Engagers,0.3688662415019217,0.407815631262525,1.0,0.0,0.3055684402512891,0.6212334465882087,2.8000000000000003,Needs Attention,1.5,0.08333333333333333,0.5
U0506,2,Ecommerce Social Engagers,0.15978316081367477,0.889445557782231,1.0,1.0,0.5328912506661262,0.6232790396820078,1.9,Lost,0.36363636363636365,0.030303030303030304,1.0
U0507,4,Ecommerce Social Engagers,0.4678026660537179,0.4642618570474282,1.0,0.0,0.5563966885081023,0.3746375493039395,2.8,Needs Attention,0.6075949367088608,0.05063291139240506,0.5
U0508,2,Ecommerce Social Engagers,0.33629993595309793,0.8026052104208418,1.0,1.0,0.3262007160388192,0.6535391873643115,2.7,Needs Attention,1.0294117647058822,0.058823529411764705,1.0
U0509,0,Ecommerce Needs Attention,0.2,0.23446893787575152,0.0,0.0,0.5322217468645155,0.7140425531914893,3.4000000000000004,Promising,1.3333333333333333,0.1388888888888889,0.0
U0510,0,Ecommerce Needs Attention,0.22713128500545127,0.4625918503674014,0.0,1.0,0.24798510879436775,0.833933994954176,3.1999999999999997,Promising,5.333333333333333,0.5,0.5
U0511,0,Ecommerce Needs Attention,0.2359161801942459,0.5654642618570475,0.0,1.0,0.4077863592353246,0.696748164223878,2.2,At Risk,0.9230769230769231,0.02564102564102564,0.5
U0512,0,Ecommerce Needs Attention,0.31369119912765014,0.24983299933199732,0.0,0.0,0.5033910517664543,0.6288065571191547,2.2,At Risk,0.5714285714285714,0.07142857142857142,0.0
U0513,2,Ecommerce Social Engagers,0.24911398566639525,0.7655310621242485,1.0,1.0,0.3456808748583309,0.6079784171108011,1.6,Lost,0.2413793103448276,0.017241379310344827,1.0
U0514,0,Ecommerce Needs Attention,0.3124872243831193,0.10754843019372078,0.0,0.0,0.24874693206637996,0.7571885164339581,3.4,Promising,5.25,0.25,0.0
U0515,5,Ecommerce At-Risk Users,0.16595937117885196,0.27221108884435535,0.0,0.0,0.3463683922151419,0.8876584198458803,3.4,Promising,6.0,0.6666666666666666,0.0
U0516,2,Ecommerce Social Engagers,0.43049679065545443,0.9515698062792252,1.0,1.0,0.41524021826424384,0.6651061809258763,4.0,Loyal,2.7222222222222223,0.1111111111111111,1.0
U0517,0,Ecommerce Needs Attention,0.3351818078205059,0.16265865063460253,0.0,0.0,0.44205939969827296,0.6201675110523773,1.9,Lost,0.45,0.1,0.0
U0518,2,Ecommerce Social Engagers,0.2772691293565661,0.8567134268537074,1.0,1.0,0.2649531272282392,0.752787458556273,2.5999999999999996,Needs Attention,1.9047619047619047,0.0,1.0
U0519,4,Ecommerce Social Engagers,0.528080148263591,0.6793587174348698,1.0,1.0,0.09845984103037536,0.6235774429567391,2.3,At Risk,1.6,0.06666666666666667,1.0
U0520,4,Ecommerce Social Engagers,0.4599150448244151,0.5016700066800267,1.0,0.0,0.4619696321481915,0.5963913986372658,3.4,Promising,2.3076923076923075,0.23076923076923078,0.5
U0521,1,Ecommerce Needs Attention,0.45020401214188566,0.501002004008016,0.0,1.0,0.2938858991391022,0.6915797203744432,3.1999999999999997,Promising,4.0,0.375,0.5
U0522,1,Ecommerce Needs Attention,0.36018341547520855,0.2511690046760187,0.0,0.0,0.639933049619839,0.41367718475742804,1.9,Lost,0.20689655172413793,0.022988505747126436,0.0
U0523,0,Ecommerce Needs Attention,0.2146031337687305,0.5123580494321978,0.0,1.0,0.4325827685333213,0.6882593963345064,2.7,Needs Attention,1.3095238095238095,0.07142857142857142,0.5
U0524,1,Ecommerce Needs Attention,0.4626282467510139,0.10521042084168336,0.0,0.0,0.33292577664692685,0.5351890093962002,2.4000000000000004,At Risk,0.7954545454545454,0.045454545454545456,0.0
U0525,4,Ecommerce Social Engagers,0.48753200999425506,0.8319973279893119,1.0,1.0,0.3473531332327577,0.6393956876204683,2.9,Needs Attention,2.857142857142857,0.2857142857142857,1.0
U0526,0,Ecommerce Needs Attention,0.3346401438606295,0.3720774883099532,0.0,1.0,0.32713366808523414,0.47581165836447337,2.2,At Risk,0.5384615384615384,0.0,0.5
U0527,5,Ecommerce At-Risk Users,0.3671833953614386,0.11389445557782231,0.0,0.0,0.15097310726321558,0.7754346436342007,3.3000000000000003,Promising,17.5,0.5,0.0
U0528,4,Ecommerce Social Engagers,0.35390006923348066,0.9609218436873747,1.0,1.0,0.5957533043615321,0.6174471925024648,2.5,Needs Attention,0.43243243243243246,0.13513513513513514,1.0
U0529,0,Ecommerce Needs Attention,0.32880026618874725,0.07982631930527721,0.0,0.0,0.4011746339120188,0.5091028190101559,1.7000000000000002,Lost,0.5217391304347826,0.028985507246376812,0.0
U0530,2,Ecommerce Social Engagers,0.31542495000148174,0.8957915831663327,1.0,1.0,0.5677016955258832,0.6320216257437918,2.5999999999999996,Needs Attention,0.9473684210526315,0.15789473684210525,1.0
U0531,2,Ecommerce Social Engagers,0.2536089526961931,0.9983299933199733,1.0,1.0,0.614809394069037,0.6648559049780288,3.7,Potential Loyalist,1.170731707317073,0.0975609756097561,1.0
U0532,0,Ecommerce Needs Attention,0.2633913948274761,0.14829659318637275,0.0,0.0,0.47676101266202814,0.5738800567205357,2.8,Needs Attention,0.8709677419354839,0.04838709677419355,0.0
U0533,1,Ecommerce Needs Attention,0.2954280087216399,0.6175684702738811,0.0,1.0,0.6385422530454167,0.5589134075329736,3.7,Potential Loyalist,0.5,0.06666666666666667,0.5
U0534,1,Ecommerce Needs Attention,0.35016670634373526,0.5801603206412825,0.0,1.0,0.3288494592180616,0.7345808272575887,3.6000000000000005,Potential Loyalist,3.2142857142857144,0.07142857142857142,0.5
U0535,1,Ecommerce Needs Attention,0.39346514561531487,0.33266533066132264,0.0,0.0,0.8622533456425959,0.36817623177974723,3.4000000000000004,Promising,0.5393258426966292,0.06741573033707865,0.0
U0536,1,Ecommerce Needs Attention,0.3099203315179073,0.4956579826319305,1.0,0.0,0.6398527391862375,0.44383503513180883,2.0,At Risk,0.5238095238095238,0.05952380952380952,0.5
U0537,3,Ecommerce At-Risk Users,0.27175013441591284,0.5885103540414162,0.0,1.0,0.4255890057268094,0.8156733236057714,4.7,Champions,28.0,2.5,0.5
U0538,0,Ecommerce Needs Attention,0.3715263646901899,0.4702738810955244,0.0,1.0,0.5287008473876592,0.47070120246248187,2.8,Needs Attention,0.8571428571428571,0.05714285714285714,0.5
U0539,0,Ecommerce Needs Attention,0.18317636136819915,0.2975951903807615,0.0,0.0,0.424186950680387,0.8177537576471656,2.8,Needs Attention,1.2941176470588236,0.11764705882352941,0.0
U0540,1,Ecommerce Needs Attention,0.31484056512210945,0.20774883099532396,0.0,0.0,0.7373368459765973,0.4153509800756705,2.7,Needs Attention,0.449438202247191,0.06741573033707865,0.0
U0541,0,Ecommerce Needs Attention,0.24907559458184533,0.2511690046760187,0.0,0.0,0.48562593351496997,0.7228950687828077,3.3,Promising,1.4285714285714286,0.14285714285714285,0.0
U0542,1,Ecommerce Needs Attention,0.46478207134123495,0.24549098196392785,0.0,0.0,0.5556033415144896,0.4402796933654718,3.5,Potential Loyalist,1.0909090909090908,0.030303030303030304,0.0
U0543,1,Ecommerce Needs Attention,0.3274514057163104,0.43253173012692053,0.0,1.0,0.42653922076362455,0.6375717097617031,2.8000000000000003,Needs Attention,1.6,0.17142857142857143,0.5
U0544,0,Ecommerce Needs Attention,0.1933486967440233,0.017034068136272545,0.0,0.0,0.09868200821117891,0.8627141862089052,2.1999999999999997,At Risk,4.2,0.4,0.0
U0545,0,Ecommerce Needs Attention,0.3632856623608597,0.24448897795591182,0.0,0.0,0.6175226858210804,0.4969222196047608,3.5,Potential Loyalist,0.5538461538461539,0.06153846153846154,0.0
U0546,2,Ecommerce Social Engagers,0.27276940333033606,0.7678690714762859,1.0,1.0,0.41393648720662296,0.6533596345975431,2.8000000000000003,Needs Attention,1.2,0.125,1.0
U0547,0,Ecommerce Needs Attention,0.1802947525030235,0.42919171676686707,0.0,1.0,0.41009059317136143,0.5726742123279731,1.2999999999999998,Lost,0.23684210526315788,0.013157894736842105,0.5
U0548,1,Ecommerce Needs Attention,0.5009452618738639,0.5547762191048764,0.0,1.0,0.4941020618015057,0.46113497053525615,3.8,Potential Loyalist,1.0,0.03571428571428571,0.5
U0549,1,Ecommerce Needs Attention,0.3215019116072753,0.2999331997327989,0.0,0.0,0.4310193420548963,0.6624180019718051,2.9,Needs Attention,0.8888888888888888,0.0,0.0
U0550,0,Ecommerce Needs Attention,0.39821229366299027,0.37241148964595855,0.0,1.0,0.33720549713659526,0.5610726238022059,2.5,Needs Attention,0.9333333333333333,0.08888888888888889,0.5
U0551,2,Ecommerce Social Engagers,0.466823852245691,0.9746158984635939,1.0,1.0,0.39034623554224557,0.6305439865249258,4.4,Loyal,5.217391304347826,0.0,1.0
U0552,4,Ecommerce Social Engagers,0.5232035442528236,0.9899799599198397,1.0,1.0,0.5622646041145963,0.4860778734483059,3.7,Potential Loyalist,1.0212765957446808,0.0425531914893617,1.0
U0553,2,Ecommerce Social Engagers,0.3741540808595507,0.8079492317969272,1.0,1.0,0.28697544902539157,0.6478479770161845,3.4,Promising,2.129032258064516,0.03225806451612903,1.0
U0554,2,Ecommerce Social Engagers,0.18102950202666987,0.9305277221108884,1.0,1.0,0.43464757229815437,0.8360631498478278,3.1,Promising,1.9090909090909092,0.36363636363636365,1.0
U0555,0,Ecommerce Needs Attention,0.27122336376918355,0.21576486305945222,0.0,0.0,0.24947272822799157,0.8032234285470006,3.2,Promising,2.0,0.0,0.0
U0556,2,Ecommerce Social Engagers,0.20031211279647643,0.7361389445557783,1.0,1.0,0.4166632891250666,0.5904510301944546,1.2999999999999998,Lost,0.26865671641791045,0.04477611940298507,1.0
U0557,0,Ecommerce Needs Attention,0.28215929067539086,0.04208416833667334,0.0,0.0,0.12410664024678571,0.7753852766585952,3.0999999999999996,Promising,3.4285714285714284,0.07142857142857142,0.0
U0558,1,Ecommerce Needs Attention,0.4576954243110366,0.09752839011356046,0.0,0.0,0.4267418732596278,0.38921253264742056,2.5,Needs Attention,0.9,0.0125,0.0
U0559,1,Ecommerce Needs Attention,0.4188180972794957,0.5063460253841016,1.0,0.0,0.5130875984178094,0.43381552461102596,2.4000000000000004,At Risk,0.47297297297297297,0.02702702702702703,0.5
U0560,2,Ecommerce Social Engagers,0.2107175639260219,0.4071476285905144,1.0,0.0,0.14085549375905368,0.8352715893039613,3.0000000000000004,Promising,4.0,0.1,0.5
U0561,0,Ecommerce Needs Attention,0.3074473015310947,0.3587174348697395,0.0,1.0,0.33961631127423386,0.4963826829111304,1.8000000000000003,Lost,0.39473684210526316,0.013157894736842105,0.5
U0562,3,Ecommerce At-Risk Users,0.5089570450247998,0.7792251169004677,1.0,1.0,0.21255845023380093,0.6861151346872478,3.3000000000000003,Promising,55.0,3.0,1.0
U0563,2,Ecommerce Social Engagers,0.4364371314317007,0.9545758183032732,1.0,1.0,0.40289042504484623,0.7126058062473626,4.2,Loyal,15.0,0.6,1.0
U0564,1,Ecommerce Needs Attention,0.43278940825236434,0.2635270541082164,0.0,0.0,0.5680214361306883,0.6339433763251772,2.8,Needs Attention,1.4,0.35,0.0
U0565,0,Ecommerce Needs Attention,0.3656765619978316,0.615564462257849,0.0,1.0,0.3751150240556019,0.7465515096098116,3.4,Promising,3.0,0.25,0.5
U0566,0,Ecommerce Needs Attention,0.13063158231351302,0.6169004676018705,0.0,1.0,0.6075371717217206,0.7258763697608284,2.5,Needs Attention,0.20930232558139536,0.11627906976744186,0.5
U0567,2,Ecommerce Social Engagers,0.2135753760972397,0.5798263193052772,1.0,0.0,0.6273918623764382,0.544195199873571,1.9,Lost,0.3157894736842105,0.039473684210526314,0.5
U0568,5,Ecommerce At-Risk Users,0.28069391607803074,0.6379425517702071,1.0,0.0,0.3379425517702071,0.8315836503531815,3.4,Promising,21.0,1.0,0.5
U0569,0,Ecommerce Needs Attention,0.3742903956909473,0.09151636606546426,0.0,0.0,0.3345875271141534,0.5371278902450061,2.4000000000000004,At Risk,0.2631578947368421,0.017543859649122806,0.0
U0570,0,Ecommerce Needs Attention,0.3197177639630034,0.2879091516366065,0.0,0.0,0.5571975411497151,0.5400842352392192,3.4000000000000004,Promising,0.5625,0.015625,0.0
U0571,1,Ecommerce Needs Attention,0.28286122740225317,0.6025384101536406,0.0,1.0,0.680066500041281,0.46858113589907363,3.0,Promising,0.35714285714285715,0.03571428571428571,0.5
U0572,1,Ecommerce Needs Attention,0.4283805291819558,0.3720774883099532,1.0,0.0,0.27320108381557123,0.6153121080227414,2.0,At Risk,1.4285714285714286,0.14285714285714285,0.5
U0573,2,Ecommerce Social Engagers,0.28793775676515054,0.7638610554442217,1.0,1.0,0.398692516118379,0.6570245799834629,2.4000000000000004,At Risk,0.8108108108108109,0.13513513513513514,1.0
U0574,4,Ecommerce Social Engagers,0.5650770876948402,0.4235136940547762,1.0,0.0,0.2957983382495328,0.4652090665320321,2.8000000000000003,Needs Attention,1.0212765957446808,0.02127659574468085,0.5
U0575,1,Ecommerce Needs Attention,0.37113423917108734,0.4822979291917167,0.0,1.0,0.5965301389295444,0.44114924373139014,1.5999999999999999,Lost,0.35526315789473684,0.06578947368421052,0.5
U0576,4,Ecommerce Social Engagers,0.36520557946185933,0.7187708750835003,1.0,1.0,0.32026900242432427,0.6149192055143737,1.3,Lost,0.21621621621621623,0.10810810810810811,1.0
U0577,0,Ecommerce Needs Attention,0.27435573940961017,0.19071476285905142,0.0,0.0,0.4704900437579278,0.6226205989074254,1.9,Lost,0.673469387755102,0.061224489795918366,0.0
U0578,2,Ecommerce Social Engagers,0.27249645997133387,0.7277889111556446,1.0,1.0,0.35550426696088805,0.6407574431661359,2.1,At Risk,0.9090909090909091,0.09090909090909091,1.0
U0579,0,Ecommerce Needs Attention,0.28967569153912626,0.14128256513026052,0.0,0.0,0.44727507449355636,0.5836413935871625,2.7,Needs Attention,0.5357142857142857,0.05357142857142857,0.0
U0580,2,Ecommerce Social Engagers,0.2656995467247201,0.5521042084168336,1.0,0.0,0.41989447058911833,0.717176016646019,2.9,Needs Attention,1.7142857142857142,0.10714285714285714,0.5
U0581,1,Ecommerce Needs Attention,0.3310489939481307,0.22444889779559118,0.0,0.0,0.7165837292562655,0.4481791142694195,1.9,Lost,0.22784810126582278,0.0759493670886076,0.0
U0582,2,Ecommerce Social Engagers,0.2792428137025958,0.8670674682698731,1.0,1.0,0.2857940600301727,0.8069223968848256,3.9000000000000004,Potential Loyalist,8.333333333333334,0.3333333333333333,1.0
U0583,0,Ecommerce Needs Attention,0.27439466933719203,0.3383433533734135,0.0,1.0,0.36306245449700897,0.567278092014706,1.7,Lost,0.7868852459016393,0.06557377049180328,0.5
U0584,1,Ecommerce Needs Attention,0.3666955796498905,0.3089512358049432,0.0,0.0,0.5801122844940818,0.6778549926355977,3.6,Potential Loyalist,1.5,0.3,0.0
U0585,4,Ecommerce Social Engagers,0.6703747033882441,0.5871743486973947,1.0,0.0,0.7088971951393424,0.25309432690322375,3.5,Potential Loyalist,0.5769230769230769,0.0641025641025641,0.5
U0586,5,Ecommerce At-Risk Users,0.28398108743186257,0.3657314629258517,0.0,1.0,0.06947678127791163,0.8253560283919463,2.1999999999999997,At Risk,13.5,0.5,0.5
U0587,0,Ecommerce Needs Attention,0.30550316426440305,0.6543086172344689,0.0,1.0,0.7239715385827835,0.4975491652711454,3.4000000000000004,Promising,0.9041095890410958,0.0547945205479452,0.5
U0588,0,Ecommerce Needs Attention,0.19972549141619805,0.5387441549766199,0.0,1.0,0.47357561565077716,0.7142072583417705,2.2,At Risk,0.8108108108108109,0.10810810810810811,0.5
U0589,0,Ecommerce Needs Attention,0.41513642416960184,0.09986639946559787,0.0,0.0,0.20436078148806977,0.6700670816684517,3.5,Potential Loyalist,4.0,0.05,0.0
U0590,1,Ecommerce Needs Attention,0.4642962801024534,0.58249832999332,0.0,1.0,0.40946462212815143,0.6107839340661876,3.3,Promising,1.7307692307692308,0.07692307692307693,0.5
U0591,2,Ecommerce Social Engagers,0.27051161775715105,0.8072812291249165,1.0,1.0,0.2788168096492611,0.7185440931754966,3.0,Promising,1.5517241379310345,0.034482758620689655,1.0
U0592,2,Ecommerce Social Engagers,0.28802045226353784,0.4355377421509686,1.0,0.0,0.1355377421509686,0.8271877286418773,2.5,Needs Attention,33.0,1.0,0.5
U0593,1,Ecommerce Needs Attention,0.4610914121630727,0.6523046092184369,0.0,1.0,0.44631209985514103,0.5829196207872627,3.3000000000000003,Promising,0.8571428571428571,0.0,0.5
U0594,0,Ecommerce Needs Attention,0.27743305400562596,0.09118236472945891,0.0,0.0,0.41627599768826046,0.5356678271710925,1.2999999999999998,Lost,0.11428571428571428,0.02857142857142857,0.0
U0595,4,Ecommerce Social Engagers,0.377624140537241,0.7535070140280561,1.0,1.0,0.4040688117808651,0.5181063667414851,2.0,At Risk,0.8813559322033898,0.05084745762711865,1.0
